ShipmentNo	VehicleNo	CreatedOn
3F701E27-8C7A-4B87-98B9-A1C28E95E5FD	DEC-0042	2022-11-20 14:42:15.7100000
D61499AD-35E6-4704-BA64-A81591E101AD	DAC-0081	2022-11-20 13:55:15.7166667
1A86B1AD-BDC6-4BD5-A1AF-B1ABACE1E31D	BCE-0063	2022-11-20 15:23:15.7233333
1FBD9453-8618-4D97-9750-D9F0198CEA76	EBE-0012	2022-11-20 17:53:15.7333333
4485F23A-9841-494E-941B-DD25770A83E2	BAA-0057	2022-11-20 14:25:15.7400000
0F27B793-95A4-4BD7-B95B-DF8E42C084F3	EDA-0087	2022-11-20 13:16:15.7466667
9DEEA920-8F14-4503-8EF2-0188F056EDD0	ECB-0043	2022-11-21 17:48:16.2300000
0DC3345D-61B5-4C2B-9453-0290E3676FE9	CCE-0060	2022-11-21 13:22:16.2400000
3FCAA5D7-1355-4C8E-A9AB-0D0AC648E65F	EBA-0016	2022-11-21 11:03:16.2466667
2220A549-02A5-45B1-A9FF-1B7595C15C8F	AAE-0046	2022-11-21 18:29:16.2800000
A52E82F1-1F57-42A5-84FE-2C7A5E6ED36A	AEA-0009	2022-11-21 13:27:16.2966667
83D9B52D-7757-4ED3-8113-36BC1BEF38C0	ADE-0080	2022-11-21 14:53:16.3166667
1A92CC6B-3AD4-4CF3-A2B3-3B6291B2D77B	BDB-0004	2022-11-21 17:57:16.3266667
DFC6FD52-5747-404F-8110-4009F23D9626	EAC-0098	2022-11-21 09:43:16.3433333
227600E4-C391-4A2F-B167-42D4C9C3E0E9	DDD-0047	2022-11-21 16:36:16.3533333
08A94D0A-5FBC-4DB8-95B5-44F5384DABAE	ADC-0015	2022-11-21 17:40:16.3600000
0B657E46-0D36-47D5-AB06-52B189D78A57	BAB-0061	2022-11-21 13:17:16.3700000
C9C26FFB-FE5E-4E62-968B-53B56FA1E5DB	CBE-0094	2022-11-21 16:42:16.3766667
EB8BE42E-0990-4F26-B3D7-5710E8A92A37	DDC-0029	2022-11-21 17:56:16.3866667
30F8186E-CADC-461A-BAC3-5D3979EB75A4	EEB-0082	2022-11-21 16:57:16.4100000
604653D9-93E3-4AAE-9D43-616B9626EC97	AAA-0041	2022-11-21 12:31:16.4166667
79FB48FF-22AF-40F5-B34A-66B113E6AE30	CAD-0093	2022-11-21 14:53:16.4233333
D1F9A617-9F34-4E35-83BF-72742F096784	DBA-0095	2022-11-21 12:57:16.4333333
13A46A9E-51B3-41B9-9113-739DAE9CD1B0	EEB-0024	2022-11-21 16:35:16.4433333
32DCAC00-36DB-466B-808E-77052C7581C2	EBD-0074	2022-11-21 11:48:16.4500000
5C287C5A-12AE-4EA3-8CCD-8408F48598DF	BDB-0059	2022-11-21 10:32:16.4566667
612E04A3-15CF-4D83-ADD8-893EEE1A3201	DEB-0024	2022-11-21 12:30:16.4633333
1DDDC421-22BA-4E54-8B5B-8D52A8F37D67	BDD-0091	2022-11-21 11:08:16.4733333
59507393-ACEC-4EE2-B01B-9A8EF3D47540	CDE-0030	2022-11-21 16:36:16.4866667
80C6F186-B772-43B4-87CF-9C08AC5B5ABF	ACB-0054	2022-11-21 17:10:16.5000000
9D223AC6-5ED2-4D97-AC22-AB9593E2F0E3	ABA-0046	2022-11-21 12:34:16.5166667
3A26B59F-A177-4A81-9878-B4D0B493450E	ADC-0082	2022-11-21 09:42:16.5266667
7968771B-57D5-45E2-AE43-C0BB23BF9820	CAE-0003	2022-11-21 15:11:16.5333333
7E5D184E-C095-418A-8982-C914C3D7F75F	BAD-0030	2022-11-21 18:13:16.5400000
B05CBE11-CEF7-43F4-BC3E-CAFAC26269F8	DCE-0045	2022-11-21 11:26:16.5500000
88F4DF2D-D8C8-4208-9225-D1D1356DE510	BCB-0013	2022-11-21 16:14:16.5566667
22CA3608-BBB0-4088-9C7C-D8C00E948343	CDD-0069	2022-11-21 11:27:16.5700000
4EBE3656-D6DD-4A6B-89B2-E0012C527B53	BCA-0065	2022-11-21 11:44:16.5766667
C889EF9E-64B1-4828-B46A-E45073DC4451	DDE-0072	2022-11-21 18:05:16.5866667
E4A2244A-5FF7-431A-AFB3-EC32BFD08423	CDA-0007	2022-11-21 10:39:16.5933333
1B0E7F91-63EB-4360-9345-EE17F79C4DC0	CAA-0083	2022-11-21 17:23:16.6000000
53AA124B-5FC2-4593-B7C4-F1E1A865DFB4	BEB-0052	2022-11-21 16:51:16.6100000
031117F0-E78F-4197-B0CC-F21C0D86E188	DED-0025	2022-11-21 10:22:16.6166667
6D9B2C41-DA50-4734-954B-F42EFB007854	DCD-0064	2022-11-21 10:48:16.6266667
85A862AA-C521-4651-AA17-F5806EB6EF9B	AEA-0016	2022-11-21 17:25:16.6366667
874F86A6-E40A-45C0-9869-F609C4A506B5	CDC-0042	2022-11-21 17:21:16.6466667
E63815E6-FE60-4C8D-99E4-F9CDCA3D15E5	DCC-0020	2022-11-21 11:14:16.6533333
8F72CCC8-E8E4-45AD-90CD-0C6AE4B29E7F	ACA-0094	2022-11-22 09:23:16.5266667
3951D647-83BD-4D8F-BAE2-289B7587C0AB	EAC-0010	2022-11-22 15:39:16.5333333
2AEC55F5-EC07-4178-957F-3CEB2DDFC7BC	ECE-0012	2022-11-22 15:09:16.5400000
380ACCE3-5A64-45A9-B209-4B1AE13F22AF	EAE-0090	2022-11-22 12:09:16.5533333
ACD96B56-BD5A-45EB-B3BA-69ADCCBC05FD	BBD-0081	2022-11-22 13:27:16.5666667
06FEE35C-188F-4BE1-AB82-A8A0C87F6D00	BBE-0065	2022-11-22 17:22:16.5866667
C11947E6-0F6D-4334-8CD7-B27B87C91B41	AEB-0099	2022-11-22 14:34:16.6166667
5572660B-0069-4BBD-A775-BA1DD4A2A283	ACA-0079	2022-11-22 11:32:16.6400000
CB16CD7D-4AC3-4997-A59D-F470CD9A0CAC	CAE-0008	2022-11-22 11:17:16.6500000
69B9CB81-DA9F-47D8-91F3-051CBCBE3334	CBA-0006	2022-11-26 18:00:16.5300000
E58A4D47-AD37-4023-9D46-095016F277AD	BAB-0010	2022-11-26 13:41:16.5366667
8B4DA081-50A1-4546-9E02-0B2F39A7C351	AEE-0047	2022-11-26 17:26:16.5433333
85580BAB-FCB1-440D-8ECF-0D9E44C28501	AAE-0042	2022-11-26 14:49:16.5566667
E2077677-1982-4217-9548-15570EFC585A	BCE-0014	2022-11-26 10:18:16.5633333
1F3A8213-B8D3-4CA4-A373-17482250EB14	CDB-0076	2022-11-26 15:57:16.5766667
F87BFFDD-D30E-4A1E-8958-1A801FA3771A	AEC-0028	2022-11-26 10:08:16.5866667
19AC15F7-66A5-4E56-A643-1D3717ED7D7A	EEB-0065	2022-11-26 15:02:16.5900000
F796C422-613D-40F2-BFE9-213F8656121E	EEB-0087	2022-11-26 11:36:16.6000000
A17EC95F-B9B2-433C-8D80-2956B9FE997D	DBE-0081	2022-11-26 10:39:16.6066667
B362C523-3300-4EFA-8348-39394D1B65A5	EDB-0045	2022-11-26 11:44:16.6266667
B83DE150-72A4-4D73-91F1-3D5843DE74F2	ABC-0009	2022-11-26 18:26:16.6533333
6D22995D-E16A-4F26-82B2-455BA12B5EE7	BED-0098	2022-11-26 15:00:16.6600000
BBF6663E-B5A1-44FC-B60C-464B42945CD2	EEC-0058	2022-11-26 10:50:16.6666667
F2AB57B7-3B88-4B6B-A510-49BBF720C355	DEE-0046	2022-11-26 12:17:16.6766667
D6D264FC-3230-4538-AC72-4D06DD53532B	BCE-0023	2022-11-26 16:49:16.6866667
3167F89D-E9D7-4A50-BD1B-5AE373C943D7	EDA-0003	2022-11-26 18:22:16.7366667
4E84D36E-78F0-4A98-BDF8-60FA9C997DAC	DCE-0043	2022-11-26 14:24:16.7433333
A8DE05F4-82F1-47F7-A55C-61730FA2F846	BCD-0086	2022-11-26 14:21:16.7500000
DA757D11-CD40-48EF-855F-6C294A8A5115	ECA-0083	2022-11-26 13:46:16.7600000
F84C444B-DBDB-4CA5-ABF5-74C8DCB5BCEA	EEC-0083	2022-11-26 11:29:16.7666667
FD7CBE34-39CA-45CC-875E-7E7167A635DE	DED-0087	2022-11-26 10:59:16.7833333
E8E8E141-0B83-41BB-8820-85339C76FDF7	CAB-0022	2022-11-26 14:02:16.7900000
A3F66D37-E442-41ED-B45B-8C6051CE2DB7	EBA-0027	2022-11-26 09:45:16.8000000
5AB820EB-4925-41BD-A57E-8ED8E472B6DB	DAD-0061	2022-11-26 10:50:16.8066667
BE778D31-9913-44B6-88B3-90F692AB0C78	AAA-0014	2022-11-26 18:01:16.8400000
C1665E6C-42C0-41F1-BD12-92BD8EE989FC	EDC-0014	2022-11-26 10:54:16.8433333
ED58CBEF-7E7C-4A2D-8C94-94AC4517D400	BBE-0014	2022-11-26 13:53:16.8500000
5DDF9160-5D63-4F34-8E0A-9C6A80A3456F	ACD-0088	2022-11-26 12:55:16.8566667
DF5D6D6C-624E-4493-80E3-9F2FD5D323BD	ADA-0010	2022-11-26 10:59:16.8633333
FFF46BA2-207D-4BDC-8F77-ABF530FB526C	CDE-0062	2022-11-26 13:57:16.8733333
0C217EA8-9867-414E-99AB-AE40295D3C9D	BCA-0029	2022-11-26 18:06:16.8800000
C2B9BED9-2575-4D91-B886-BFB9792C857A	BAB-0044	2022-11-26 10:57:16.8900000
CC44607D-826C-4794-B3AF-C3449B9A28A1	ECB-0024	2022-11-26 08:49:16.8966667
FF44E9EE-6332-4CFC-840E-C66A834A644E	BEC-0070	2022-11-26 14:14:16.9100000
CFE64945-A4D2-4E6D-97BF-D61C54FE63BA	EBC-0041	2022-11-26 09:03:16.9200000
3877C3FC-D079-4801-B27D-D632DB801BE7	ABC-0035	2022-11-26 15:45:16.9300000
DB0FC34A-3655-47AA-BAEE-D8924667A170	ABA-0052	2022-11-26 12:29:16.9400000
66C55625-C23F-4400-BBEB-DB3502A0272D	DCE-0096	2022-11-26 12:42:16.9466667
5CF691EE-6C5C-475E-8A66-E86F8C9AA7BC	DBD-0069	2022-11-26 16:56:16.9533333
0CD4CB4A-3530-473A-9A26-F3E5DC39CBEC	ABC-0077	2022-11-26 14:24:16.9600000
6AA8C6E7-E3BC-4EA8-A66F-F6CB7C523BE2	DAA-0062	2022-11-26 11:29:16.9666667
174B7533-8C57-4F2F-ACF3-FE50DB0CA2B4	BED-0096	2022-11-26 15:01:16.9733333
788FC7F1-F93B-488A-BDF0-04DD7DDD4619	DDC-0005	2022-11-29 13:25:16.8633333
FC194674-1764-4AA6-9822-09E12C3FE898	EAC-0041	2022-11-29 17:51:16.8733333
E50DB8F7-6F23-4A09-8541-0E50D30639A0	CEB-0099	2022-11-29 09:56:16.8833333
9DEBA8AB-EE14-4906-8664-12B4E8D46172	BDA-0048	2022-11-29 15:25:16.8900000
A57F1733-0A4E-4854-9D68-15F756B24FAF	BCD-0084	2022-11-29 18:15:16.9166667
3D3C503D-84D3-4317-A231-1E802366B481	BEA-0021	2022-11-29 11:57:16.9300000
3664BB32-9306-4CE3-8A6B-2DC744C48095	DEB-0058	2022-11-29 16:47:16.9400000
A6B04583-53EF-4FC7-BAB1-2F55EFA8910B	BBB-0089	2022-11-29 12:53:16.9433333
501C0D94-6067-4C1A-BF00-32094D892558	EBE-0057	2022-11-29 10:55:16.9566667
487F00C9-251E-4407-A866-377C85E7B3A6	ADE-0055	2022-11-29 12:34:16.9666667
187A7E2C-64F1-4D8A-998F-43B0F3C565E9	ADE-0031	2022-11-29 11:01:16.9733333
BC9C6F55-0B23-4FA7-AF61-487B263BF5CF	EDE-0036	2022-11-29 17:10:16.9800000
9CC278E6-F121-4332-8E91-4D327D0DA822	EEB-0021	2022-11-29 15:37:16.9900000
AAE061B6-A375-4AA7-9B3E-57B112EA2779	ACE-0089	2022-11-29 14:58:17.0000000
70753BAF-C393-4758-A937-599571200BBD	EEE-0085	2022-11-29 11:39:17.0066667
17D91133-4B39-4770-AAF4-5D8CCB29ED49	BED-0013	2022-11-29 11:42:17.0166667
411321C6-4E12-4029-B2F2-67B9A51C96B9	AEB-0082	2022-11-29 17:14:17.0233333
D42ADD28-2377-4565-A2B1-6E222066657F	CDE-0072	2022-11-29 16:26:17.0233333
E48996A3-870A-4393-828C-758D72DA0B70	CBB-0002	2022-11-29 17:10:17.0300000
16D17AC5-7DC8-43F4-8588-7BE84C649CF3	DBC-0059	2022-11-29 15:54:17.0366667
5D5BC33D-F0EE-4065-8E31-90FDAFAC4203	EAA-0024	2022-11-29 16:47:17.0433333
411E4C57-5E12-4CDA-B543-929ADCAB2F60	DBD-0015	2022-11-29 12:13:17.0533333
2EEEB2B9-3E58-45E0-943C-A43D8AA77048	BBA-0062	2022-11-29 11:35:17.0600000
A498ECA4-55FE-49F3-B5AF-A5BB108643F3	DCD-0011	2022-11-29 14:04:17.0700000
D1CDCA5C-91B0-493D-A219-B279B3C3669D	DEC-0064	2022-11-29 18:03:17.0800000
1FDB58CB-1961-4292-A3E4-B7C280A81A45	BDE-0018	2022-11-29 09:50:17.0866667
0954B2E5-5233-43AF-B0E2-BEF9DFDEAEE3	BCE-0004	2022-11-29 16:37:17.0933333
7A1E1F24-F614-4B94-8171-BFB39F5A9FDF	AAB-0059	2022-11-29 15:27:17.1033333
22491FAB-490D-4840-A8B0-C7F9CD01FA1C	DAA-0089	2022-11-29 13:42:17.1100000
B68EA6A1-78D5-47C0-B236-D128A15FDAC7	DBE-0034	2022-11-29 16:44:17.1200000
13C295C3-8911-40A3-A7B6-E09D5C06CE2C	BCE-0082	2022-11-29 14:47:17.1266667
99054BD6-14F7-4DC3-98F7-E3F0ECF67E1C	BCC-0042	2022-11-29 14:17:17.1333333
3C3A0846-D7AD-4E1F-A87A-F13EDB9FA3C9	CCA-0065	2022-11-29 13:37:17.1433333
B9E23ADA-C154-4872-AC37-F757949EAC59	CED-0069	2022-11-29 08:51:17.1533333
7072B938-3624-48A8-A7E6-F86FF51F36CF	BCE-0013	2022-11-29 13:27:17.1633333
B6A2B482-133B-4B72-AA09-F8A1C880CACC	CEE-0047	2022-11-29 14:04:17.1700000
EF3275BC-B2CF-4EF0-BF09-F998FABE0EB4	CBE-0057	2022-11-29 15:05:17.1766667
92B308CC-C4D6-4D04-B842-66EC3246D220	BDD-0084	2022-11-30 17:51:15.9800000
CBE64DB3-0C0C-468A-8BF7-9BD14D8B9DE3	BBD-0082	2022-11-30 16:11:16.0100000
1CD52338-01F8-4C82-94DD-A47778AB4086	CAA-0029	2022-11-30 12:15:16.0233333
F9BA5D0F-B433-4CC6-A7BC-A5154647D65E	EEA-0022	2022-11-30 13:44:16.0333333
F705CBBD-9DDA-4EFF-BBE4-128B6F68332E	DCD-0024	2022-12-04 15:35:17.5566667
43FDEA4B-553B-4F41-8951-67F9E4DE7E8A	BCA-0034	2022-12-04 10:32:17.5966667
B2E89154-AC21-4D02-A8B2-BEAE2DF52B2A	EBB-0096	2022-12-04 15:15:17.6733333
0150D924-1FC1-4E6D-818D-CEBD44A8584D	BBB-0032	2022-12-04 17:47:17.6833333
DB9B0A18-692B-41CF-BE79-EA45D9411220	CED-0072	2022-12-04 17:04:17.6900000
5701C633-6748-4EA8-B83D-05B0FE2BB1A2	ECE-0010	2022-12-06 11:40:17.2133333
0AE8F726-C17B-45D6-A10D-0D0A607AA0CC	BCE-0050	2022-12-06 10:14:17.2233333
FBB7C2F4-6A52-45BC-B89F-17BAA38B5F9E	CBC-0038	2022-12-06 13:27:17.2300000
965BD052-CDE1-41B8-A0D1-1DC6CB31A30C	BEC-0063	2022-12-06 09:45:17.2400000
41A06B74-EEF9-4BD9-899F-1FB0D7A5CB31	BBA-0002	2022-12-06 15:22:17.2466667
D6A6A46B-2EC6-499B-B448-22EFDD8E0E19	AEC-0017	2022-12-06 09:27:17.2533333
D5C1143D-D40C-4736-A121-275A87750097	EBA-0050	2022-12-06 13:27:17.2600000
632EA944-A04A-4D80-82A9-2AE3146B94B7	ABC-0062	2022-12-06 11:19:17.2666667
52693E89-035F-44B6-94EC-2D2FA66D72C8	CDB-0026	2022-12-06 11:35:17.2800000
DD6AD583-C78C-47E7-8D6B-3B2871E50482	BBB-0080	2022-12-06 17:47:17.2900000
0CC1C366-7743-4E18-B2E9-3E7970803AA0	BAB-0019	2022-12-06 10:06:17.2966667
5A6AED2F-1B6D-4179-9F38-551CFA0F2FC9	DBE-0074	2022-12-06 09:34:17.3066667
D92BE2C8-DA00-4646-997D-556231C1E27F	ABD-0020	2022-12-06 09:59:17.3133333
CED6E4D4-0E12-4E7E-B2D8-5E52D1A8B670	ABD-0028	2022-12-06 16:46:17.3200000
BCF3A2CA-9CCC-4787-911E-5EE341D08AC2	AEC-0066	2022-12-06 13:05:17.3266667
61CEE3E1-72C3-459B-8AD1-60C1D2C67145	CDD-0058	2022-12-06 15:36:17.3366667
4D88B0DB-C2A8-4ADA-9973-6F52CECDDB57	BCA-0087	2022-12-06 16:17:17.3466667
6C5803FA-73CE-4A9C-AC02-76FFF6932D13	EEA-0065	2022-12-06 13:33:17.3533333
798DE6CB-B61D-4C8D-B81F-7C53DAA5587F	ADD-0093	2022-12-06 09:57:17.3600000
4EE8D820-1FD5-46D2-8B33-8587826CC85D	BBD-0087	2022-12-06 16:39:17.3666667
AE06A088-83D1-4766-8876-8E2C7660DF89	CAB-0087	2022-12-06 09:03:17.3766667
763297D5-0614-404C-A5FC-9091170ED463	BAB-0060	2022-12-06 13:50:17.3833333
98189FC5-A7A0-4902-B919-A5145878B476	CDD-0021	2022-12-06 11:07:17.3966667
8E74B630-EF78-4D20-A950-B2E04999F404	BDE-0050	2022-12-06 11:19:17.4066667
D3933969-6B59-413A-87C8-BE87D2C47D2C	ADA-0050	2022-12-06 15:47:17.4133333
1037FE0C-C8EE-46F8-9D3F-C14C6A2BAC9F	EEA-0061	2022-12-06 14:52:17.4433333
C03031B9-59F4-403F-B598-D125B114D907	ABC-0080	2022-12-06 17:46:17.4500000
9D989FAB-9D8D-48DB-B2F0-D48DC30FC9C9	CBD-0097	2022-12-06 16:27:17.4566667
DD50D80A-1BA2-4C45-8AD2-DEBB571637A5	ADC-0026	2022-12-06 11:52:17.4600000
33AAC088-25B1-4309-8CA3-E465CA766923	BEB-0016	2022-12-06 09:56:17.4700000
93C7FCCA-B4F5-4C59-A884-E590D4400AA6	BDA-0063	2022-12-06 13:40:17.4766667
8DF7D910-4B63-454B-861C-E7D2821A97EC	DBA-0006	2022-12-06 12:19:17.4833333
B71B98F9-3D25-4CA8-A399-E8CD7BF8E018	BCE-0092	2022-12-06 09:24:17.4900000
8E5200C4-1243-45AA-8B41-F09F07B38A3B	CED-0012	2022-12-06 15:14:17.4966667
A7FF2D4E-089D-4641-9812-F21F4913A0A2	EEA-0070	2022-12-06 12:09:17.5033333
B11597E8-B30E-45AB-8310-F39C8C896615	ABD-0090	2022-12-06 16:02:17.5133333
43555D3B-FA9C-4D9D-B644-F4A7B54775CA	CCC-0011	2022-12-06 10:57:17.5566667
D4C649DE-E651-4274-A3DC-F750C3D3113E	AAE-0008	2022-12-06 17:06:17.5633333
79A43BF0-D47F-4430-BBD4-FB3F0CC1BA45	CCC-0069	2022-12-06 15:33:17.5700000
D6B1DB26-D443-44DE-B995-FFC0CF39CF96	AAB-0022	2022-12-06 10:37:17.5766667
766DD1A1-35C9-45C6-9BAC-0D32BE651BF3	BAB-0039	2022-12-09 09:54:18.0366667
4A839BA7-ED0E-48B6-891C-0DD81739FE86	AEB-0025	2022-12-09 13:58:18.2066667
37CA199D-883A-4331-A14E-200B66AA65AD	BAA-0099	2022-12-09 18:01:18.2633333
B1F1D6CA-5832-496E-A297-234697CE0BE0	EAD-0042	2022-12-09 12:43:18.2700000
B0ACDC3D-BB3F-4A65-A1DE-293986B36FCD	CBA-0010	2022-12-09 16:59:18.2800000
BD336EA6-BD71-48EB-B9B5-33AB479BEB42	DCD-0004	2022-12-09 17:11:18.2866667
25E7B051-F649-477B-BA60-39E2E5DA9A77	CEA-0074	2022-12-09 17:17:18.2933333
486E2459-8305-4A02-8CDB-3B63111BD9B9	DCE-0090	2022-12-09 17:19:18.3100000
5700C767-8F74-46EC-8ADF-3CBFB39AC8C5	CEC-0072	2022-12-09 14:07:18.3166667
9B61B21F-4B18-47B8-8D2D-3E10CA4735ED	EBA-0049	2022-12-09 11:29:18.3366667
305A2892-3BA2-4C03-96EA-438D12534D0B	BAD-0096	2022-12-09 15:38:18.3433333
46F7A3AC-889E-4A4E-A0DD-4DC364EECAFA	ADC-0080	2022-12-09 12:33:18.3500000
F0E7569C-8369-44D1-984E-4F75C7BCC9C9	CCC-0055	2022-12-09 14:06:18.3600000
AB5DD09C-BF68-490D-B2F0-517E799EC263	DEB-0057	2022-12-09 17:59:18.3666667
E3C8B0EE-DA8C-4C38-8CDE-57437FCFDBA7	DDB-0065	2022-12-09 12:16:18.3800000
9FC3CCD0-121F-45E1-8C00-62061BAA5470	DDD-0092	2022-12-09 17:50:18.3900000
933898A6-17C4-43C3-B40B-668C4965D796	EAC-0081	2022-12-09 09:31:18.3966667
635E5A46-3BFC-43EC-9991-68E8A8D8D7F5	CAC-0044	2022-12-09 16:14:18.4500000
07688F7E-096F-49B9-814A-6972BC2435EE	BCB-0049	2022-12-09 13:27:18.4566667
C4174577-041B-4595-9015-840F2EB2A131	CBA-0067	2022-12-09 13:53:18.4666667
62699075-FF07-4ACC-84A7-849585537D44	ADE-0042	2022-12-09 17:04:18.4800000
E8D57825-79F9-41A9-B4CD-907B5FA64053	DBC-0044	2022-12-09 17:59:18.4900000
5EEDA53C-7C00-4D22-B78D-93123F777121	AEC-0055	2022-12-09 12:59:18.4966667
AC053B5C-C9B7-4EA3-9C2D-9451AD44B2C8	EDE-0036	2022-12-09 18:27:18.5266667
8B7CDA12-75F9-4D34-9E84-9E95C84AFC42	AEA-0064	2022-12-09 17:06:18.5333333
3A824E25-C43F-475E-9A6D-A2BF32B6EA8A	CBB-0045	2022-12-09 17:38:18.5700000
5491CF6D-65D9-4FCB-A2C8-AC4C3E39E8BE	BDD-0006	2022-12-09 09:18:18.5800000
97F0A9B4-5F01-4024-8785-B19F20F087D0	EAE-0033	2022-12-09 14:49:18.6033333
1E6F11D2-67CD-4066-A3FC-B4FF5F32A46B	BDE-0033	2022-12-09 18:32:18.6100000
0346821B-AA1D-4767-A429-C16D596B37AA	DAB-0061	2022-12-09 18:03:18.6900000
ED83CA90-B822-497A-83EA-C37B95FC0E7A	DBA-0030	2022-12-09 18:18:18.7000000
64106AC6-EA4B-4A80-9A9C-C744AB4F8764	CCD-0021	2022-12-09 14:12:18.7066667
64E50AE7-8E2F-4D2B-BA8E-CDBD8343F6B4	ACD-0011	2022-12-09 10:29:18.7166667
7C143CAC-77D1-4FA5-A44A-D943F9D206D4	ABA-0021	2022-12-09 14:29:18.7233333
AC54C2E5-F143-4E4E-83A6-DD0BEC040D14	DED-0051	2022-12-09 15:05:18.7300000
1799A8D8-1826-4D01-B79A-DF0869E16CE3	CEA-0073	2022-12-09 09:10:18.7633333
EF4CFD73-A737-4CD4-87DC-E89657A3076A	DDE-0056	2022-12-09 08:40:18.7733333
82C15EFB-375D-48B3-B968-E92BFEDC7B61	EAD-0089	2022-12-09 11:16:18.8166667
04990644-F9B6-486D-8FBC-EC9E4DD1A108	ABB-0076	2022-12-09 12:09:18.8233333
41618EFC-81EA-43E3-912B-F5DB86A12CAD	DCA-0086	2022-12-09 11:24:18.8333333
2A6AE6B7-21F8-4950-845B-F82D4B881F21	ABB-0007	2022-12-09 12:15:18.8400000
78296DA7-09CB-4ED0-BE76-FF9DAE290703	CBD-0028	2022-12-09 18:06:18.8700000
1423B563-AE18-462C-B7AD-03E0E78C3B58	DCE-0010	2022-12-11 14:43:17.6800000
21B8EE3D-93F2-4A23-A3F5-03E5C42DF5E8	DCE-0088	2022-12-11 13:56:17.6866667
EC2851A3-2F5B-4BE9-B3C1-0EA2788AD17A	ABA-0036	2022-12-11 18:25:17.7100000
D8BBF8B2-4D89-40E3-84FC-261582EF9054	CEE-0017	2022-12-11 17:10:17.7166667
C8EE028C-52F6-487F-80E0-38FADBABB011	EBD-0010	2022-12-11 12:35:17.7400000
82967636-B114-4540-BDD8-513E10DE2D5C	EAB-0067	2022-12-11 11:16:17.7733333
F159DD54-E0AD-4654-8FFD-53967AFA52AD	DCE-0009	2022-12-11 09:59:17.8000000
A2859E65-0EE0-46A6-A60F-6757B1E1E307	ABB-0093	2022-12-11 14:09:17.8200000
B275E7E4-078D-4836-8A48-6889A9B8F547	CBA-0046	2022-12-11 13:56:17.8333333
3D710A38-E82C-4643-BE89-6D937C8075A0	ACA-0060	2022-12-11 17:57:17.8533333
07D8780D-D673-42FB-8949-87EDD27B4FE7	ECC-0006	2022-12-11 14:58:17.8666667
ACFB65EB-8E45-46E4-ABC3-A575CFC2875D	ECA-0080	2022-12-11 17:23:17.8833333
E3A8D694-AA25-4511-8322-A984C1F96851	CCB-0034	2022-12-11 15:21:17.9266667
9CE40680-E9D7-4E9C-9654-ADCD216D9A28	ECE-0082	2022-12-11 10:57:17.9400000
6A2DDA3B-D0AE-4D9F-A9E8-B27B55A6FDDF	BDC-0083	2022-12-11 15:06:17.9533333
60D8CC90-8049-4A25-8F12-BC6D3C2DFA0B	ADD-0062	2022-12-11 14:37:17.9633333
3319B275-93AC-4A7B-979A-BDC3964BEA51	CED-0074	2022-12-11 09:40:17.9700000
780E1B70-C359-48B1-A6CB-BF74D5C16B71	AAC-0052	2022-12-11 18:15:17.9833333
772BD086-97C7-470B-A1F5-ED8EF9912834	EAA-0027	2022-12-11 16:03:18.0533333
67704694-0572-44FF-9286-FA46D1D15139	EAD-0082	2022-12-11 09:27:18.0666667
18CEE7AA-7E11-474D-8F7C-FC586D9C144E	BBC-0070	2022-12-11 09:34:18.0733333
37ABDD9A-E32B-450F-9121-05936D8458D1	ACE-0010	2022-12-16 10:52:16.6600000
CF35DE07-F04F-4260-B65C-061AB524037E	BDA-0009	2022-12-16 17:36:16.6700000
532DFF98-363C-491A-8506-1B26D6D7CE32	EAA-0079	2022-12-16 11:05:16.6766667
CD73D778-C4F2-4A20-BE62-1BD40CDB6DB9	ADC-0078	2022-12-16 10:13:16.6833333
E4985E10-A513-45D4-A686-1C375F57BD62	ADD-0063	2022-12-16 15:17:16.6900000
E078D13C-F70C-4511-B83D-2FA4F813BB40	ABA-0084	2022-12-16 14:15:16.7000000
160DB5E1-3665-4E1A-B676-2FE062E830B3	DED-0020	2022-12-16 13:57:16.7066667
08791E77-BDB3-4116-B64B-348B610CA827	BCC-0048	2022-12-16 15:17:16.7133333
9CCD134C-A939-4D2A-86B7-54C75F57F61C	EDA-0065	2022-12-16 15:22:16.7300000
DEF302EB-BFED-4D59-8FCD-56FE070484DA	BDC-0022	2022-12-16 08:57:16.7366667
93B87B59-7A93-4247-A9CF-6130510F3B83	DBB-0003	2022-12-16 17:18:16.7433333
567EACFA-0301-484B-B9ED-7AC3028F4148	BED-0004	2022-12-16 11:22:16.7533333
B8540DB3-6508-442C-8F49-7C1212F03715	ECD-0037	2022-12-16 17:51:16.7600000
5AD181E4-F1EE-4CB2-9465-80258EBCB2C0	BCD-0055	2022-12-16 11:28:16.7666667
8E0F22AD-FC0D-4804-B723-893E60A3DAC4	CBE-0070	2022-12-16 08:42:16.7733333
F0139F44-600F-4B9F-8C5D-8AAB55F861A1	ABD-0008	2022-12-16 14:29:16.7800000
EAA4E1AC-FD9E-430D-A05D-95F79D78A760	CBA-0020	2022-12-16 13:22:16.7866667
2BC7AF0C-4579-4300-861F-B036BCA6A48F	BAC-0005	2022-12-16 17:32:16.7933333
A78A0487-371E-43AE-9FC9-B611255BAA8F	DAB-0008	2022-12-16 10:21:16.8033333
53AD1448-6EF8-4CF9-A0FA-B838C3BB1B40	BEA-0039	2022-12-16 18:31:16.8100000
