TransactionID	trno	TrDate	Amt	RefNo	PaymentType	Party	BankName	CreatedBy	CreatedOn					
249	47F96F16-8A94-4AF3-9C1A-079EE9DE57AF	2022-10-27 14:19:16.2100000	6747.51	712A5625-2A3C-4754-93B1-19F78A534936	InvoiceBalancePayment	Damodar Shenoy	Axis	System Generated	2022-10-27 14:19:16.2100000					
251	57475E56-69A1-4726-A5F9-C03E00686246	2022-10-27 12:37:16.2233333	11810.55	3973EA3D-897B-47D0-B2A8-28D9ED16EE23	InvoiceBalancePayment	"Tailspin Toys (Sentinel Butte, ND)"	UPI	System Generated	2022-10-27 12:37:16.2233333					
253	A1DDC642-EF3B-49A6-B2E5-9375A73AB45A	2022-10-27 09:49:16.2400000	12954.01	74D5E119-3A42-47B6-BEEE-37A36369A4D4	InvoiceBalancePayment	Gopalgobinda Sikdar	Paytm	System Generated	2022-10-27 09:49:16.2400000					
255	9AF7429B-514F-4157-81DE-E6AD584844FD	2022-10-27 13:53:16.2533333	6670.64	903D7673-3441-41E6-BBF4-3D446EF8C79D	InvoiceBalancePayment	Anna Gyarmathi	HDFC	System Generated	2022-10-27 13:53:16.2533333					
257	FC831E8F-5C6C-48CA-978C-59E47491E1A2	2022-10-28 11:30:14.8666667	8772.52	A2D6C061-5964-42EF-B89B-01B2F1E87C73	ShipmentAdvance	BBE-0011	Axis	System Generated	2022-10-28 11:30:14.8666667					
259	65C3D43F-226F-4355-B832-8D3B71FD3301	2022-10-28 14:25:14.8900000	4818.67	6DEF210C-FEBD-4972-80F8-04E2A8F93144	ShipmentBalancePayment	AEC-0047	HDFC	System Generated	2022-10-28 14:25:14.8900000					
261	C289CEB2-C14D-4285-943E-C374A72A2F05	2022-10-28 12:31:14.9000000	3667.28	151104E1-DB3E-404D-9DA3-19F44C910F4B	ShipmentBalancePayment	CBC-0039	UPI	System Generated	2022-10-28 12:31:14.9000000					
263	8A2E46A5-5AB5-4FC9-9C87-D53D9620AF59	2022-10-28 14:41:14.9133333	6768.29	0039ACFA-6B8E-452E-9405-1C7A79CE8376	ShipmentBalancePayment	ACC-0098	UPI	System Generated	2022-10-28 14:41:14.9133333					
265	76CB08D8-728B-440E-A2A9-ACB06C239BE7	2022-10-28 12:44:14.9266667	11198.00	6ACEA958-AC2E-464C-B3F9-1D31DB02B81B	ShipmentBalancePayment	EDC-0061	UPI	System Generated	2022-10-28 12:44:14.9266667					
267	89961501-DB00-4418-BE07-E320855E0348	2022-10-28 11:20:14.9433333	13463.02	696BCCEA-ED36-49D5-A38B-16C6929521D1	InvoiceAdvance	"Tailspin Toys (Vassalboro, ME)"	UPI	System Generated	2022-10-28 11:20:14.9433333					
269	9D6CEE55-2EEA-41B0-B163-E1A22B03965C	2022-10-28 13:02:14.9633333	4137.57	5DB74118-B5B8-42E3-BBC9-3EBF4CB8EDDF	InvoiceBalancePayment	Isidora Morales	UPI	System Generated	2022-10-28 13:02:14.9633333					
271	B1C838CE-A6DD-4D37-BF9E-80E14628B4F6	2022-10-28 13:02:14.9766667	9305.20	AA70A3EC-654E-4985-B28C-415ED9409D28	InvoiceBalancePayment	Drazenka Jelic	UPI	System Generated	2022-10-28 13:02:14.9766667					
273	EAC892DD-5C36-4F11-8FD7-39471EE39E46	2022-10-28 15:25:14.9900000	8045.32	FF45D725-0A37-4018-BFD4-4223565E6498	InvoiceBalancePayment	Ivan Sepulveda	HDFC	System Generated	2022-10-28 15:25:14.9900000					
275	4F5E4C08-87C9-4C8E-9D37-646CE9EBC4F6	2022-10-28 15:57:15.0100000	4383.82	D66F4C26-4D4A-4C84-91EB-49942354679F	InvoiceBalancePayment	Vitalijs Baltins	PNB	System Generated	2022-10-28 15:57:15.0100000					
277	EE5DD46C-E521-4732-BD8E-CF93F04F3F42	2022-10-29 17:12:15.9233333	8453.18	80433E6F-72B9-4E4D-B35C-042BF7E1B164	ShipmentAdvance	EBC-0044	UPI	System Generated	2022-10-29 17:12:15.9233333					
279	C54881CE-CA2A-4FC1-A4F4-81F94ECC8ED2	2022-10-29 12:24:15.9666667	7980.27	81052F8A-F317-4184-91C7-0A1625D2052F	ShipmentAdvance	EEB-0033	HDFC	System Generated	2022-10-29 12:24:15.9666667					
281	E1D1DC21-42BF-4542-A10A-E4E8FBF0429A	2022-10-29 15:18:16.0300000	10722.24	DE658572-A621-40D3-A7B0-10A1A7190D37	ShipmentAdvance	ACB-0037	SBI	System Generated	2022-10-29 15:18:16.0300000					
283	4BBE1C64-FDCC-4F49-961D-C2DBB5714553	2022-10-29 10:05:16.0433333	7454.17	6A05950B-70FF-4421-A413-1610BB8C40E4	ShipmentAdvance	AAC-0017	UPI	System Generated	2022-10-29 10:05:16.0433333					
285	4CA891A6-4EDE-4DB5-A656-51F008454339	2022-10-29 15:22:16.0633333	9386.61	AF5FBDD4-DB7B-44C2-B5A0-1DD4A767A150	ShipmentBalancePayment	DEB-0080	Cash	System Generated	2022-10-29 15:22:16.0633333					
287	00D6F004-4DB0-461F-B74E-77B3DDFCCD27	2022-10-29 18:14:16.0800000	5744.50	688B462F-212A-4CC5-9D4F-21C4CDC64E89	ShipmentBalancePayment	BEE-0062	HDFC	System Generated	2022-10-29 18:14:16.0800000					
289	7AF5BB05-7D8A-4915-B22C-6CA73A6690CF	2022-10-29 17:11:16.0966667	7343.92	0908774D-9054-4149-AB0F-2284EC324076	ShipmentBalancePayment	DBA-0016	Cash	System Generated	2022-10-29 17:11:16.0966667					
291	D52D6AF3-CAE6-4D98-BB2E-DDB0453D1337	2022-10-29 12:46:16.1200000	12286.05	FFDEE4AE-20AF-48EA-9951-0AE2A184B7DA	InvoiceAdvance	"Tailspin Toys (Arrow Rock, MO)"	Axis	System Generated	2022-10-29 12:46:16.1200000					
293	514BD420-395D-4E63-89AA-26B2CDBCC43C	2022-10-29 11:02:16.1366667	7994.78	492AE13A-6AFA-44FD-B180-1854B9075BCF	InvoiceAdvance	Jayanta Thakur	SBI	System Generated	2022-10-29 11:02:16.1366667					
295	51331301-0BC4-48D4-B55D-48EC57070AD7	2022-10-29 09:23:16.1500000	10299.29	C51C6193-19AF-468F-ACF5-0523F21B84DA	InvoiceBalancePayment	Om Yadav	ICICI	System Generated	2022-10-29 09:23:16.1500000					
297	26120E6A-A421-49A1-AA33-3DFC0059BE4A	2022-10-29 13:51:16.1733333	2365.52	39633DEA-6D58-4C6F-A785-0F36BDAC170A	InvoiceBalancePayment	"Tailspin Toys (King Cove, AK)"	HDFC	System Generated	2022-10-29 13:51:16.1733333					
299	01245B89-9853-4BB1-B39D-01959E04407A	2022-10-30 16:32:14.5233333	9035.50	CB9C7B08-5540-485D-839B-1924DBD1566F	ShipmentAdvance	AEC-0029	HDFC	System Generated	2022-10-30 16:32:14.5233333					
301	72880060-E0AE-4A4A-A4A7-63ACA9845F63	2022-10-30 11:23:14.5566667	11948.36	1CA21910-7528-410F-9C59-1C8BD9F83478	ShipmentAdvance	DEB-0009	ICICI	System Generated	2022-10-30 11:23:14.5566667					
303	F9B539A4-3DD5-493E-99B5-B086937BE9B5	2022-10-30 16:09:14.5700000	16665.68	0D1FE747-97A6-452A-B7F5-1CBA2BB9C754	ShipmentAdvance	BBB-0058	Paytm	System Generated	2022-10-30 16:09:14.5700000					
305	31C77AC4-1E45-4CE4-BA99-F9E2059A9AE8	2022-10-30 16:17:14.5833333	12624.68	F242CFF7-EFDD-412C-A8A4-1D4F0649754B	ShipmentAdvance	DDE-0062	Axis	System Generated	2022-10-30 16:17:14.5833333					
307	4A407BDE-460E-4CCC-94A2-B5045088929C	2022-10-30 08:44:14.5966667	7720.82	31F17994-C151-4A6F-92EA-1946C5238F02	InvoiceAdvance	Miloslav Fisar	PNB	System Generated	2022-10-30 08:44:14.5966667					
309	20D1922F-854B-4F87-83B6-2C1957C2E267	2022-10-30 14:14:14.6100000	9783.46	133C011F-EF6D-4A8D-ADAB-2476F603FFFE	InvoiceAdvance	Bahaar Asef zade	HDFC	System Generated	2022-10-30 14:14:14.6100000					
311	301DB63E-F9B2-4DD7-81E6-385D14F5D9E9	2022-10-30 09:58:14.6500000	10219.14	E6BC4916-5E14-4B9B-B735-2A77C7A8BF4C	InvoiceAdvance	"Wingtip Toys (Obion, TN)"	HDFC	System Generated	2022-10-30 09:58:14.6500000					
313	0C068D5D-FD82-41EF-A301-249E16208C0F	2022-10-30 14:47:14.6666667	13681.98	2C99C376-7A90-493C-A3CE-0ABFB5736E28	InvoiceBalancePayment	"Tailspin Toys (Scofield, UT)"	PNB	System Generated	2022-10-30 14:47:14.6666667					
315	60DF89B5-8D48-45FE-A82E-2BEA5A7CC51C	2022-10-31 16:14:14.4966667	9902.64	34983C42-3807-4011-A1DF-210CAC380813	ShipmentAdvance	BED-0029	UPI	System Generated	2022-10-31 16:14:14.4966667					
317	F57832EB-ABE3-4F33-966E-123389E0A273	2022-10-31 18:04:14.5100000	14359.78	0EA21DF9-3209-4AC1-B5EC-21E7BC5D13C3	ShipmentAdvance	AAA-0099	Paytm	System Generated	2022-10-31 18:04:14.5100000					
319	87CA3224-7248-4F1F-9111-62DA0DCA0F11	2022-10-31 09:09:14.5233333	8291.12	F08B25C1-3B39-42F7-B698-0E15769F7951	InvoiceAdvance	"Wingtip Toys (Caro, MI)"	Axis	System Generated	2022-10-31 09:09:14.5233333					
321	603F295B-6552-47B0-94FA-985956B7A20F	2022-10-31 15:33:14.5366667	7340.63	E79C0287-3353-4CA0-A6B2-101E69666D25	InvoiceAdvance	Jana Fialova	UPI	System Generated	2022-10-31 15:33:14.5366667					
323	27922A81-9670-46D8-A43C-53354A60DA09	2022-10-31 16:27:14.5766667	9771.39	492AE13A-6AFA-44FD-B180-1854B9075BCF	InvoiceBalancePayment	Jayanta Thakur	ICICI	System Generated	2022-10-31 16:27:14.5766667					
325	BB6B936E-B62E-4E77-BDF0-4D6E18EECD02	2022-10-31 09:07:14.5900000	10670.71	0EB29E36-BF3C-44B3-8324-1B1FA94D86B4	InvoiceBalancePayment	"Wingtip Toys (Mahaffey, PA)"	HDFC	System Generated	2022-10-31 09:07:14.5900000					
327	42F38A3B-DB83-4DF5-A1D3-94B960FED27B	2022-11-01 11:45:32.9066667	8420.51	0BB7F7ED-801B-4E00-BE30-16F9F3916E22	ShipmentBalancePayment	BDD-0010	UPI	System Generated	2022-11-01 11:45:32.9066667					
328	6FD0299D-DF68-48ED-AE16-173A2F9F4358	2022-11-01 19:00:32.9266667	9138.73	341BA530-1AC7-4B89-BD25-1D7E51EDC7E0	ShipmentBalancePayment	ACD-0089	UPI	System Generated	2022-11-01 19:00:32.9266667					
329	78F5A0F5-60F3-47D2-9ED9-420461E2C660	2022-11-01 17:43:32.9500000	9479.25	6576FE7E-95B2-429D-8A9C-1E8A8E8179C2	ShipmentBalancePayment	CDD-0010	ICICI	System Generated	2022-11-01 17:43:32.9500000					
330	4B3854C3-AE53-49DD-8709-312F332D1E65	2022-11-01 18:57:32.9700000	9203.92	1134B5D0-06D1-4C0E-8D0F-24458C3D25BD	ShipmentBalancePayment	BDE-0080	PNB	System Generated	2022-11-01 18:57:32.9700000					
331	89A39422-9A76-42DC-843D-A00334EECC9A	2022-11-01 16:07:33.3733333	11983.95	BE412034-C2FF-4946-A06C-1A5270C55E8D	InvoiceAdvance	"Wingtip Toys (Cuyamungue, NM)"	Axis	System Generated	2022-11-01 16:07:33.3733333					
332	F51B268B-8CBB-4C8C-BACF-F8BDBF1D6EBA	2022-11-01 20:05:33.4533333	11724.37	3F2EE60F-8D1B-4C6E-8FCA-2BD298815D1E	InvoiceAdvance	"Wingtip Toys (Sunburg, MN)"	ICICI	System Generated	2022-11-01 20:05:33.4533333					
333	0B4A0AB1-25CF-4252-B5C7-900C612598F9	2022-11-01 11:57:35.1200000	11799.10	CCB01AEA-8E0A-44B4-A89E-307DD3228E1D	InvoiceBalancePayment	Violetta KlanCisar	UPI	System Generated	2022-11-01 11:57:35.1200000					
334	8DCD66BA-7913-4717-AE12-F7FCB30FCDA6	2022-11-01 20:21:35.1600000	4429.57	04E6B7F1-074A-4316-93E1-1CAE35B2182C	InvoiceBalancePayment	"Tailspin Toys (Larose, LA)"	SBI	System Generated	2022-11-01 20:21:35.1600000					
335	1369FCAF-CFD8-49A1-96AA-1ED6AE2FB15A	2022-11-01 18:25:35.1833333	3447.06	85F519B9-DF4A-41E3-A9BF-2BA7610D0C83	InvoiceBalancePayment	"Wingtip Toys (Birds, IL)"	Axis	System Generated	2022-11-01 18:25:35.1833333					
336	A292489F-CAB8-4B2D-A86F-0962CE46B4A6	2022-11-02 08:44:17.0933333	5692.37	61DC7F47-28B4-41C1-AB37-24EDFDAB13E4	ShipmentBalancePayment	CAC-0076	PNB	System Generated	2022-11-02 08:44:17.0933333					
337	6912D072-09FA-4242-9EF7-F223B30FC48E	2022-11-02 12:20:17.1866667	9551.07	2EE0E78A-4181-45FD-B3DB-261ED9C41CFE	ShipmentBalancePayment	DBB-0024	Paytm	System Generated	2022-11-02 12:20:17.1866667					
338	16201832-1576-4AC5-A8D0-88490D4748B2	2022-11-02 13:33:17.5266667	4904.72	ABF9EAA1-BF07-4C25-B358-22D2FD36C50E	InvoiceAdvance	Gadhar Das	Cash	System Generated	2022-11-02 13:33:17.5266667					
339	AF0800F9-E085-4DEC-82B7-B3B178F42459	2022-11-02 15:37:17.6233333	18510.03	049D06C3-EB3B-4C07-9405-2FB80220925F	InvoiceAdvance	"Tailspin Toys (Bow Mar, CO)"	Paytm	System Generated	2022-11-02 15:37:17.6233333					
340	DDC2748A-B052-45E7-B7A5-D1FB4BEF103D	2022-11-02 11:33:19.1500000	4132.15	3151B8F8-23B5-4A86-9ED7-49D977F1BA57	InvoiceBalancePayment	"Tailspin Toys (Wallagrass, ME)"	Cash	System Generated	2022-11-02 11:33:19.1500000					
341	7C2C600E-361A-4747-9CBF-BC4A23C263D7	2022-11-02 14:47:19.2266667	3246.25	EB2F41F5-4A05-4EF4-AECD-23BF321CA87E	InvoiceBalancePayment	"Tailspin Toys (Arbor Vitae, WI)"	IDFC	System Generated	2022-11-02 14:47:19.2266667					
342	D55CA958-0B07-4E29-B878-B720237D9873	2022-11-03 12:11:16.3633333	10730.04	85B1AE66-D11F-4D62-AA06-0AE7EFD52445	ShipmentAdvance	CBA-0055	SBI	System Generated	2022-11-03 12:11:16.3633333					
343	0C796DBF-55A2-42C1-BA9F-DF04C0ADDB9B	2022-11-03 15:50:16.3900000	12444.80	4EAD331A-F08C-44C0-B963-0F8D0012BA61	ShipmentAdvance	EBD-0083	Paytm	System Generated	2022-11-03 15:50:16.3900000					
344	0D226ACC-6B05-4F57-805B-34DAEBB46561	2022-11-03 12:45:16.4100000	5384.07	E2C42256-979F-41CA-8628-116E14D5BAD0	ShipmentAdvance	DCC-0086	Cash	System Generated	2022-11-03 12:45:16.4100000					
345	4E1CE59A-1585-4859-BA91-BA1EC6A0F353	2022-11-03 16:24:16.4400000	14728.48	6FE039A4-3F73-4F02-946E-147C4D6C7583	ShipmentAdvance	DAA-0018	IDFC	System Generated	2022-11-03 16:24:16.4400000					
346	D457F627-E8FE-43E1-8919-9E52517B4711	2022-11-03 09:42:16.4700000	7180.84	C8943562-10BD-4CA2-B1C3-297087A47E39	ShipmentBalancePayment	EAD-0021	UPI	System Generated	2022-11-03 09:42:16.4700000					
347	7F89F8EE-BC69-421F-91EA-E8F632B9E4F1	2022-11-03 17:07:16.5033333	8115.37	10313B32-43B6-478A-83E8-29B9294A9F12	ShipmentBalancePayment	BBD-0014	SBI	System Generated	2022-11-03 17:07:16.5033333					
348	9491889A-54EA-499D-8EF5-0916A1E2052A	2022-11-03 11:06:16.5333333	8521.82	982EE649-78FC-4EFD-BC06-2BF172EF874F	ShipmentBalancePayment	DCC-0038	Paytm	System Generated	2022-11-03 11:06:16.5333333					
349	E2FA5187-8178-41A2-B9C3-983C0648970D	2022-11-03 11:04:16.5566667	10835.12	EE623FDD-D635-4788-918B-348CA42C1547	InvoiceAdvance	Hana Hlouskova	HDFC	System Generated	2022-11-03 11:04:16.5566667					
350	3D3A93F1-0E44-4894-B775-E0693C691249	2022-11-03 16:53:16.5900000	9741.60	C08180F3-B542-4482-B324-3816AFCECC99	InvoiceAdvance	Stefan Selezeanu	IDFC	System Generated	2022-11-03 16:53:16.5900000					
351	06A12EC1-F147-40C1-8277-50B7433BF84C	2022-11-03 08:47:16.6300000	3247.20	C08180F3-B542-4482-B324-3816AFCECC99	InvoiceBalancePayment	Stefan Selezeanu	Cash	System Generated	2022-11-03 08:47:16.6300000					
352	78292D54-2183-4833-8501-227CE4D5F830	2022-11-04 15:10:15.8566667	11896.00	704B8CB4-6684-4287-A176-199163BC72AC	ShipmentAdvance	AAE-0067	HDFC	System Generated	2022-11-04 15:10:15.8566667					
353	6CD23850-DA05-43B4-AE88-7182C4453705	2022-11-04 17:25:15.8800000	14592.20	E25DA463-7640-4F85-B0FE-220299F227E9	ShipmentAdvance	DBE-0072	IDFC	System Generated	2022-11-04 17:25:15.8800000					
354	76250BBF-F0A0-4695-B402-EAF46B3274E1	2022-11-04 16:18:15.9000000	11625.51	A6A3C20C-06CA-424C-89C8-2A3FD02A6819	ShipmentAdvance	BBD-0071	Cash	System Generated	2022-11-04 16:18:15.9000000					
355	EDF787C4-C2F2-42EF-83E7-ADDEBDD765F7	2022-11-04 11:04:15.9266667	6056.40	FCDE82CC-762F-4FA5-8D11-2C480385810F	ShipmentBalancePayment	DED-0067	SBI	System Generated	2022-11-04 11:04:15.9266667					
356	45D220A0-2F8F-4A9D-88C0-D2A230ECF79F	2022-11-04 17:28:15.9500000	9700.86	D35B2CC9-F36A-4CFC-B1BD-2B1ACD1F8FC5	InvoiceAdvance	Suparna Bhattacharya	SBI	System Generated	2022-11-04 17:28:15.9500000					
357	3D5DBEB6-2850-44A8-B0A8-5CED1D482451	2022-11-04 18:10:15.9666667	7671.95	89B4FDFC-1483-4A47-9DF1-3927C7A5958A	InvoiceAdvance	Kristi Part	Axis	System Generated	2022-11-04 18:10:15.9666667					
358	47A59E31-6E7F-4810-B1F0-BD21171D03CF	2022-11-04 14:39:15.9866667	18961.71	26E29CE2-5657-4408-8836-39767B9BFBCA	InvoiceAdvance	Ron Williams	Paytm	System Generated	2022-11-04 14:39:15.9866667					
359	96EF5E03-C295-498E-9F1C-67AC7A33EB0F	2022-11-05 15:09:15.0400000	9642.88	48C8A839-48E5-4A6F-B0CD-14990CFB991E	ShipmentAdvance	CCD-0003	PNB	System Generated	2022-11-05 15:09:15.0400000					
360	79B5AC65-5D48-45FB-9E69-6A8C000CB4AA	2022-11-05 17:26:15.0766667	10388.43	53B4AE66-22D9-44B8-B32C-2BB27DBBF4AA	ShipmentAdvance	CCE-0058	Cash	System Generated	2022-11-05 17:26:15.0766667					
361	C4D5CD60-96A7-4DAC-AF71-B2E7AC88F86D	2022-11-05 11:56:15.1033333	7088.01	BF0B038E-18BD-4BE0-B786-322DB555EE68	ShipmentAdvance	BEC-0039	UPI	System Generated	2022-11-05 11:56:15.1033333					
362	4B9B3AEE-0326-412B-89FD-19D96636EE8D	2022-11-05 11:45:15.1300000	6658.10	A2263B9B-BC3D-48B7-B56A-339C988D9954	ShipmentAdvance	CAE-0078	Axis	System Generated	2022-11-05 11:45:15.1300000					
363	340116E0-109E-43DC-906F-939EFA99A432	2022-11-05 09:33:15.1633333	16056.57	CFE22080-EB86-44E8-8FE2-0579804A3BAD	InvoiceAdvance	Anna Mazzanti	Axis	System Generated	2022-11-05 09:33:15.1633333					
364	AD8C069D-21E8-482E-AD0D-172D9DD75829	2022-11-06 08:40:14.9233333	4579.05	86ABE0D1-9230-44EF-A223-35595E15A3BB	ShipmentAdvance	DBC-0031	SBI	System Generated	2022-11-06 08:40:14.9233333					
365	A25A19BE-ACDB-4C51-AA99-201437BC9F6F	2022-11-06 17:44:14.9433333	9886.79	C7A8BB4F-DFD5-4B36-85C5-3A9B1705C65B	ShipmentAdvance	BDB-0064	PNB	System Generated	2022-11-06 17:44:14.9433333					
366	3DFBB874-99C7-4AFC-AF2C-2EC31A5D2CD0	2022-11-06 15:08:14.9666667	4909.49	6FE039A4-3F73-4F02-946E-147C4D6C7583	ShipmentBalancePayment	DAA-0018	UPI	System Generated	2022-11-06 15:08:14.9666667					
367	87BF4114-B1F9-471C-AF58-DFF08CFBFD07	2022-11-06 13:34:14.9866667	10980.92	704B8CB4-6684-4287-A176-199163BC72AC	ShipmentBalancePayment	AAE-0067	UPI	System Generated	2022-11-06 13:34:14.9866667					
368	EC57E8E9-62D0-4A2C-AEF9-B7C03A98C249	2022-11-06 15:30:15.0100000	9445.55	C9E00047-BE93-4C2A-ABD5-08FF6A02599D	InvoiceAdvance	Valter Viiding	Cash	System Generated	2022-11-06 15:30:15.0100000					
369	685F269F-AB2F-4855-8A86-19B9DE490EBE	2022-11-06 16:50:15.0300000	19278.40	63A99E22-468C-44F0-8612-3E8229D0B023	InvoiceAdvance	David safranek	Paytm	System Generated	2022-11-06 16:50:15.0300000					
370	2F1640DF-2473-43B1-9A77-FA4FAE1F9CD2	2022-11-06 15:46:15.0566667	4819.60	63A99E22-468C-44F0-8612-3E8229D0B023	InvoiceBalancePayment	David safranek	SBI	System Generated	2022-11-06 15:46:15.0566667					
371	595FBF18-A807-45B9-933B-52D436247163	2022-11-07 08:42:17.3200000	9247.76	BEA71751-963B-4CD1-98E2-2E6192BC7E46	ShipmentBalancePayment	EEC-0021	Paytm	System Generated	2022-11-07 08:42:17.3200000					
372	7E01D095-9F20-40DB-9785-18CEF4107BEE	2022-11-07 15:41:17.3866667	9206.02	C7FA2424-078B-46D7-B720-2F6BA02F656D	ShipmentBalancePayment	BCD-0007	HDFC	System Generated	2022-11-07 15:41:17.3866667					
373	ABDB3BBF-D8C7-415C-8385-101A1E18BA82	2022-11-07 17:33:17.4633333	6020.27	4F48F96C-4913-4577-BCAC-0B4F1C6A461B	InvoiceAdvance	"Wingtip Toys (Bernstein, TX)"	PNB	System Generated	2022-11-07 17:33:17.4633333					
374	18D1F695-F783-4C5D-B63F-DC122CE12048	2022-11-07 17:02:17.5766667	7115.18	BBC232BC-8088-42A3-B376-17953F5390E2	InvoiceAdvance	"Wingtip Toys (Birds, IL)"	UPI	System Generated	2022-11-07 17:02:17.5766667					
375	ABD5F1FA-4B0B-49FD-A1BF-3FD3CF006314	2022-11-07 18:23:17.6933333	7578.63	AE70AF52-ED6E-4C8F-97DD-45D647C15C00	InvoiceAdvance	"Tailspin Toys (Muir, MI)"	SBI	System Generated	2022-11-07 18:23:17.6933333					
376	58AD0825-94A8-45E8-AC2A-FE2573F55015	2022-11-07 15:40:17.8100000	7529.34	6FCE7601-ABA4-4237-971C-4BBC4D923C8A	InvoiceAdvance	Libuse Valentova	HDFC	System Generated	2022-11-07 15:40:17.8100000					
377	C99688B2-39DF-41F6-8409-8286C01576CB	2022-11-07 09:35:17.9966667	9262.76	AE70AF52-ED6E-4C8F-97DD-45D647C15C00	InvoiceBalancePayment	"Tailspin Toys (Muir, MI)"	SBI	System Generated	2022-11-07 09:35:17.9966667					
378	E5518D51-D84F-41F7-A676-4844F81E9E0B	2022-11-08 17:48:15.3500000	6645.78	1E74C248-48E2-486D-9ABB-3121DA675275	ShipmentBalancePayment	BAD-0049	HDFC	System Generated	2022-11-08 17:48:15.3500000					
379	58599EA7-66F1-4E4E-A8C5-1ECE0B2F83AD	2022-11-08 16:38:15.4000000	8069.20	17FB3DED-6007-4D7D-9DB6-31F877C81583	ShipmentBalancePayment	ADB-0002	ICICI	System Generated	2022-11-08 16:38:15.4000000					
380	868CEDAC-D279-4E08-BA4D-8BDAFA7425C3	2022-11-08 09:40:15.4200000	5936.17	31D36E55-27F7-4D17-A498-379ACDF156C9	InvoiceAdvance	"Tailspin Toys (Airport Drive, MO)"	ICICI	System Generated	2022-11-08 09:40:15.4200000					
381	6161BE02-E418-4DB9-B8AB-C6D53B7FECAE	2022-11-08 18:37:15.4433333	9699.28	5A084E9F-6C13-4301-9D6F-4F40CE6C451B	InvoiceAdvance	"Wingtip Toys (Delray, WV)"	ICICI	System Generated	2022-11-08 18:37:15.4433333					
382	A9699BA2-F39E-496E-91B2-59898838351E	2022-11-08 16:50:15.4600000	14204.94	D26AF1E4-8769-460A-85E4-54E056BFFF06	InvoiceAdvance	"Tailspin Toys (Absecon, NJ)"	Paytm	System Generated	2022-11-08 16:50:15.4600000					
383	D9E3E3F2-E43B-444A-AD41-5FEF07B6705E	2022-11-09 11:16:15.7133333	10711.87	C8DFC151-3C62-43A3-AD3E-02FB0ACDC48F	ShipmentAdvance	AEC-0075	UPI	System Generated	2022-11-09 11:16:15.7133333					
384	ACC02C28-5D8E-45E0-9481-AE62D925C4F7	2022-11-09 13:53:15.7366667	7644.60	45D5E0E9-90C5-48D6-9CF7-07B283A2EC09	ShipmentAdvance	EDA-0091	SBI	System Generated	2022-11-09 13:53:15.7366667					
385	7D19BB8E-0AF7-4091-BAB5-1121DEF96700	2022-11-09 17:04:15.7633333	3111.20	4EAD331A-F08C-44C0-B963-0F8D0012BA61	ShipmentBalancePayment	EBD-0083	Paytm	System Generated	2022-11-09 17:04:15.7633333					
386	3403947F-9293-4076-BAC1-2BB78516ACFA	2022-11-09 12:46:15.7866667	5832.75	E2C42256-979F-41CA-8628-116E14D5BAD0	ShipmentBalancePayment	DCC-0086	UPI	System Generated	2022-11-09 12:46:15.7866667					
387	706E378D-A4F0-4D26-8376-6D47CF15584D	2022-11-09 14:12:15.8033333	12594.30	A6A3C20C-06CA-424C-89C8-2A3FD02A6819	ShipmentBalancePayment	BBD-0071	HDFC	System Generated	2022-11-09 14:12:15.8033333					
388	B6B04A32-5376-4566-81FC-5627BAA92BAA	2022-11-09 13:00:15.8333333	14368.29	80FF71CE-AAEC-47C5-B8DE-49447DE23237	InvoiceAdvance	Tuulikki Linna	Paytm	System Generated	2022-11-09 13:00:15.8333333					
389	4920199E-938A-455F-8356-F4DBF63FFD1B	2022-11-09 17:42:15.8533333	8448.92	9F1E6897-7C21-4102-8E04-556CE3D23F06	InvoiceAdvance	Ratan Poddar	UPI	System Generated	2022-11-09 17:42:15.8533333					
390	77BA3752-1B1C-4D2B-9D72-750E73AFF97F	2022-11-09 12:16:15.8733333	12230.80	4EC24FD8-E6E5-436C-BBB5-58388D672ECD	InvoiceAdvance	Edgar Jogi	ICICI	System Generated	2022-11-09 12:16:15.8733333					
391	85A35409-A084-4073-B9D8-CFEDBEFD3891	2022-11-09 09:53:16.9866667	8271.57	CFE22080-EB86-44E8-8FE2-0579804A3BAD	InvoiceBalancePayment	Anna Mazzanti	ICICI	System Generated	2022-11-09 09:53:16.9866667					
392	C622FCAD-5981-4C45-B895-496D7B48B61D	2022-11-09 18:06:17.0433333	10232.67	C9E00047-BE93-4C2A-ABD5-08FF6A02599D	InvoiceBalancePayment	Valter Viiding	PNB	System Generated	2022-11-09 18:06:17.0433333					
393	453EFB2D-81FC-41A3-9D32-913209F7E2CB	2022-11-09 15:58:17.0633333	6020.26	4F48F96C-4913-4577-BCAC-0B4F1C6A461B	InvoiceBalancePayment	"Wingtip Toys (Bernstein, TX)"	IDFC	System Generated	2022-11-09 15:58:17.0633333					
394	3B90724B-A3FD-41E0-8D50-DB238357EF69	2022-11-09 10:41:17.0866667	5152.38	BBC232BC-8088-42A3-B376-17953F5390E2	InvoiceBalancePayment	"Wingtip Toys (Birds, IL)"	Paytm	System Generated	2022-11-09 10:41:17.0866667					
395	DA61F11D-C619-4FEC-9888-C446A49827B4	2022-11-10 09:54:16.8700000	7040.98	DA6E6BFF-A889-41C8-893A-1301894B3841	ShipmentAdvance	BDB-0032	SBI	System Generated	2022-11-10 09:54:16.8700000					
